adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message,success
False,/rFdlSLjaf6qrGChWr9gje6eTcbf.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Familial'}]",,947650.0,tt14506102,cs,"Tonko, Slávka a kúzelné svetlo",,6.285,/hHsRGD1jVKEqM8OBDEvbNKQ2xhL.jpg,"[{'id': 116930, 'logo_path': '/ztepEIiRhE5yJSGxCCUHXsUunJJ.png', 'name': 'nutprodukcia', 'origin_country': 'SK'}, {'id': 20810, 'logo_path': '/pM42VUO2HWbBh2sYOKyyxxLepcM.png', 'name': 'Nutprodukce', 'origin_country': 'CZ'}, {'id': 110516, 'logo_path': None, 'name': 'Filmfabriq', 'origin_country': 'HU'}, {'id': 487, 'logo_path': '/x3BUIowxU2skXOpnOeOkl7kIYDo.png', 'name': 'Česká televize', 'origin_country': 'CZ'}, {'id': 24023, 'logo_path': '/yz6m1ty4qGvlkfReuqPZxdmD8V2.png', 'name': 'RTVS', 'origin_country': 'SK'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'SK', 'name': 'Slovakia'}]",2023-11-02,0.0,80.0,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}]",Released,,"Tonko, Slávka a kúzelné svetlo",False,0.0,0.0,,,
False,/oZlcyZlkL5ohjRl5oaGiyUjj0OB.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 36, 'name': 'Histoire'}]",,937949.0,tt18560202,pt,Mussum: O Filmis,,12.198,/taoqsXZsFRgiEfWMekhsaRZp992.jpg,"[{'id': 70464, 'logo_path': '/okmGylyf0L8N3K2svgA21WqBoRB.png', 'name': 'Camisa Listrada', 'origin_country': 'BR'}, {'id': 13969, 'logo_path': '/bEpiJ2zXGIH70JT16asjWNFtOEv.png', 'name': 'Globo Filmes', 'origin_country': 'BR'}, {'id': 7764, 'logo_path': '/6YQPMXHq7juxomK9Sy3zBqbalsD.png', 'name': 'Telecine', 'origin_country': 'BR'}, {'id': 87888, 'logo_path': None, 'name': 'Panorama Filmes do Brasil', 'origin_country': 'BR'}, {'id': 53105, 'logo_path': '/rn9sEaA8cXurMyd8HnWkhv8KLqi.png', 'name': 'Paris Filmes', 'origin_country': 'BR'}, {'id': 5591, 'logo_path': '/27dkBmalsJMmz8VPeukvoOFuYCF.png', 'name': 'Downtown Filmes', 'origin_country': 'BR'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2023-11-02,0.0,122.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Mussum: O Filmis,False,7.75,2.0,,,
False,/zeU4m6L2gRREVF8oleR0tGdFW2O.jpg,,0.0,"[{'id': 14, 'name': 'Fantastique'}]",,894777.0,tt21029778,en,Asong Impiyerno Ang Pag-ibig,,6.619,/d0XPyGQEh6w6Qzn25iAWWYct1EE.jpg,[],[],2023-11-02,0.0,94.0,"[{'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Asong Impiyerno Ang Pag-ibig,False,0.0,0.0,,,
False,/zdnHyRhPt11LizOwYmtXlrngz6X.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,874513.0,tt26812748,es,La Singla,,5.812,/oEf8ubsDIHIjL1qH1JLfbgn0gRE.jpg,"[{'id': 125284, 'logo_path': None, 'name': 'La Fábrica Naranja', 'origin_country': 'ES'}, {'id': 71934, 'logo_path': None, 'name': 'Inselfilm Produktion', 'origin_country': ''}, {'id': 196998, 'logo_path': None, 'name': 'Malandar Films', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-11-02,0.0,95.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,La Singla,False,0.0,0.0,,,
False,/vxVSzbjJGAk8JCtCd9s8GL6VzkX.jpg,,439560.0,"[{'id': 53, 'name': 'Thriller'}]",,831988.0,tt15331466,uk,Між нами,,5.418,/yxJXOXbYab1gYItaoJ4jm04egcV.jpg,"[{'id': 154622, 'logo_path': None, 'name': 'UP UA STUDIO', 'origin_country': 'UA'}, {'id': 61460, 'logo_path': '/3yPCkEWvnabeiF8l3sjUBHlRq0j.png', 'name': 'Ukrainian State Film Agency', 'origin_country': 'UA'}]","[{'iso_3166_1': 'UA', 'name': 'Ukraine'}]",2023-11-02,0.0,111.0,"[{'english_name': 'Ukrainian', 'iso_639_1': 'uk', 'name': 'Український'}]",Released,,Між нами,False,0.0,0.0,,,
False,/wnx67THAXz3JBkn4fra7IgyOP4v.jpg,,0.0,"[{'id': 27, 'name': 'Horreur'}]",,800989.0,tt14130690,es,Y todos arderán,,9.328,/cc3VXNFCnVqBCcQjiYsRL0uViJq.jpg,"[{'id': 150051, 'logo_path': '/aMZneUN6HoDmF7WKm3baBvKjEIt.png', 'name': 'Nostalgia Shop Films', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-11-02,0.0,125.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Y todos arderán,False,0.0,0.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}]",,772756.0,tt29063701,ru,Край надломленной луны,,6.793,/l2RWBU2VptA2Mrut1IkfzXHvmQL.jpg,"[{'id': 15755, 'logo_path': '/cZDbkvJPOnzHlmu2CDx05DcEnaf.png', 'name': 'Ministry of Culture of the Russian Federation', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2023-11-02,0.0,99.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Край надломленной луны,False,0.0,0.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}]",,742056.0,tt28297938,ru,Катя-Катя,,5.825,/z1vYtX2XDPNn8TnbM77b1ePictI.jpg,"[{'id': 15755, 'logo_path': '/cZDbkvJPOnzHlmu2CDx05DcEnaf.png', 'name': 'Ministry of Culture of the Russian Federation', 'origin_country': 'RU'}, {'id': 126253, 'logo_path': None, 'name': 'Studia 1A', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2023-11-02,0.0,99.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Катя-Катя,False,0.0,0.0,,,
False,/9maqRl6EXXkbG5H3Lh1FoR8BTvI.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}]",,714675.0,tt12531856,en,Joika,"L'histoire vraie de Joy Womack dit "" Joika "". Elle est la seconde américaine, après Anastasia Stevens, a avoir intégré l'Académie de ballet du Bolchoï. Elle s'est vue offrir un contrat par le même établissement à la fin de sa formation. Depuis, elle est retournée aux Etats-Unis et danse pour le ballet de Boston.",14.207,/liHnfGuREFXIgk5D05OFGekFcAb.jpg,"[{'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 17761, 'logo_path': '/fvvFNvMUsRGTP1MUqWQKHMMc8a1.png', 'name': 'Four Knights Film', 'origin_country': 'NZ'}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-02,0.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Joika,False,7.2,2.0,,,
False,/eB0z521qYYPxjX18VvHhhbkKhLa.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horreur'}]",,670939.0,tt2106389,es,Desde dentro,,7.248,/Ajy2G7B9OdkKeZUwxmWVtPBAj48.jpg,"[{'id': 183159, 'logo_path': '/k6ALvwmMw6HR4WIz0yuEzhvPIqU.png', 'name': 'Cinco Punto Uno Comunicación', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2023-11-02,0.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Desde dentro,False,0.0,0.0,,,
False,/vKnYhiiJztgGA5sHwPJOSSo7A2h.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}, {'id': 14, 'name': 'Fantastique'}, {'id': 10751, 'name': 'Familial'}]",,1200008.0,tt28406621,en,Hank's Christmas Wish,,4.573,/6ZoN8SibbGcibU0pYeXepCdBQTl.jpg,[],[],2023-11-01,0.0,79.0,[],Released,,Hank's Christmas Wish,False,0.0,0.0,,,
False,,,0.0,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",,1199184.0,tt14845814,en,Christmess,,4.554,/qVfv5Q1PS2QcMwkeOFMmzlLNkyz.jpg,"[{'id': 44543, 'logo_path': '/lCSfC99arAce3pOnkc0mTj4ryw5.png', 'name': 'Bonsai Films', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2023-11-01,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Christmess,False,0.0,0.0,,,
False,,,0.0,[],,1199118.0,tt29721553,en,Strawberry Shortcake's Perfect Holiday,,6.584,/e7QE1i9evx4xiafS5RbD3Bdpxt3.jpg,[],[],2023-11-01,0.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Strawberry Shortcake's Perfect Holiday,False,8.0,1.0,,,
False,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,1199090.0,tt29714595,fr,Pandemonium,,3.989,/akK9Cc2q4nYPBvnMoRdOricmWQ5.jpg,"[{'id': 71552, 'logo_path': '/hmFPR24kEVCPi6A47x2j6n7qfza.png', 'name': 'Gobelins', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2023-11-01,0.0,7.0,[],Released,,Pandemonium,False,0.0,0.0,,,
False,/bPjePsWGkQ9SlodoFW1CFKJdZOa.jpg,,0.0,"[{'id': 99, 'name': 'Documentaire'}, {'id': 10402, 'name': 'Musique'}]",,1196442.0,tt29633996,en,Now and Then - The Last Beatles Song,,15.957,/iyDIsS3MpmrVztOyCDC0gJjPQhw.jpg,"[{'id': 183028, 'logo_path': None, 'name': 'Orofena Films', 'origin_country': 'GB'}, {'id': 3797, 'logo_path': None, 'name': 'Apple Corps', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-11-01,0.0,13.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Now and Then - The Last Beatles Song,False,7.1,5.0,,,
False,/vefy4c5pykU861vV8A4tnd8YDw8.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",,1196095.0,tt9691290,hi,शर्माजी की बेटी,,4.748,/5hxRLWCRQxg9effuePfD7Pu6gbQ.jpg,"[{'id': 113699, 'logo_path': None, 'name': 'Ellipsis Entertainment', 'origin_country': ''}, {'id': 34088, 'logo_path': None, 'name': 'Applause Entertainment', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2023-11-01,0.0,0.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,शर्माजी की बेटी,False,0.0,0.0,,,
False,/f4jQ1cjndsdHeVlxMJjy1lBBTzd.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 53, 'name': 'Thriller'}]",,1195927.0,tt29467990,mr,Themb,,4.566,/9Q5s0tPCBrNI4pHlocggMe8fsE4.jpg,"[{'id': 162469, 'logo_path': None, 'name': 'Independent', 'origin_country': ''}]",[],2023-11-01,0.0,12.0,"[{'english_name': 'Marathi', 'iso_639_1': 'mr', 'name': ''}]",Released,,Themb,False,0.0,0.0,,,
False,,,0.0,[],,1194948.0,tt29277998,en,Elsewhere Love,,3.97,/rZr6ejRKWocZHXPSOEUq6HQ5WyJ.jpg,[],[],2023-11-01,0.0,5.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Elsewhere Love,False,0.0,0.0,,,
False,/lTWPv4A1MbaOcjzlMVje03Hrz3r.jpg,,0.0,"[{'id': 10770, 'name': 'Téléfilm'}, {'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}]",,1194431.0,tt27695431,en,Me and Mr. Christmas,,7.272,/rMUynYvCCCQjDVcjClothsi7kJE.jpg,"[{'id': 142570, 'logo_path': '/rz1KtIZL7WE4LpkMs7dngNz2NcU.png', 'name': 'Northern Gateway Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-11-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Me and Mr. Christmas,False,6.0,1.0,,,
False,/iXXIuA1uMPsfWFtEqXy0vSuqX1I.jpg,,10000.0,"[{'id': 35, 'name': 'Comédie'}, {'id': 878, 'name': 'Science-Fiction'}]",,1193962.0,tt27568667,en,"Fun, Gus!",,5.312,/mKwgQecO2euLXQsgUhEN2q63C6K.jpg,"[{'id': 64854, 'logo_path': None, 'name': 'Greencard Pictures', 'origin_country': 'US'}]",[],2023-11-01,0.0,5.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Fun, Gus!",False,0.0,0.0,,,
False,,,0.0,[],,1191353.0,tt28551008,en,Ted & Noel,,4.28,/dLHv32wzXVJ1Tjp5hmvLIK1sPfy.jpg,[],[],2023-11-01,0.0,25.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Ted & Noel,False,0.0,0.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}]",,1190904.0,tt13926298,ta,Nanban Oruvan Vandha Piragu,,4.585,/f8BKk9tgUfVNMSIWcVJ4N9nb5En.jpg,"[{'id': 69278, 'logo_path': '/imHOBSZGspSP6HBFRtWjXMjZpjs.png', 'name': 'Axess Film Factory', 'origin_country': 'IN'}, {'id': 210924, 'logo_path': None, 'name': 'Masala Popcorn Productions', 'origin_country': ''}, {'id': 3839, 'logo_path': None, 'name': 'White Feather Films', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2023-11-01,0.0,0.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Nanban Oruvan Vandha Piragu,False,0.0,0.0,,,
False,/4Tymo7piJSsHESX0EZJxMChR91o.jpg,,0.0,[],,1186972.0,tt27030880,en,Four Seasons - One Day,,3.99,/cPCKqwa1dV0pBE6CiDo5r7v5TeH.jpg,[],[],2023-11-01,0.0,7.0,[],Released,,Four Seasons - One Day,False,0.0,0.0,,,
False,/7CNPJwVjl9cNs69uEnlARzzKZPX.jpg,,50.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horreur'}]",,1184982.0,tt29338706,en,Alex Hugo's White Lily,,4.312,/5C2rRXSEHOQjklfMnzcadSuMXw1.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Alex Hugo's White Lily,False,0.0,0.0,,,
False,,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystère'}]",,1184904.0,tt11261302,it,Unlucky to Love You,,4.566,,"[{'id': 137962, 'logo_path': None, 'name': 'Evoque', 'origin_country': ''}, {'id': 6875, 'logo_path': None, 'name': 'Leomark Studios', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2023-11-01,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Unlucky to Love You,False,0.0,0.0,,,
False,,,22000.0,"[{'id': 99, 'name': 'Documentaire'}]",,1184352.0,tt29306352,en,Decoding Jean: Secrets of WWII,,5.435,/AbUzcIkwRo090vZbWVcvza1zAWl.jpg,"[{'id': 160168, 'logo_path': None, 'name': 'El Dorado Films', 'origin_country': ''}, {'id': 173486, 'logo_path': None, 'name': 'Veteran Documentary Corps', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,23.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Decoding Jean: Secrets of WWII,False,0.0,0.0,,,
False,,,22000.0,"[{'id': 99, 'name': 'Documentaire'}]",,1184133.0,tt29306485,en,Ruiz,,5.173,/chPc7HxBQiPlVcVl43OrS4uPT40.jpg,"[{'id': 173486, 'logo_path': None, 'name': 'Veteran Documentary Corps', 'origin_country': ''}, {'id': 160168, 'logo_path': None, 'name': 'El Dorado Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,26.0,[],Released,,Ruiz,False,0.0,0.0,,,
False,/zsPHmFLfFnMgk1YVObzA4iXmzV8.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comédie'}]",,1182908.0,tt28711128,en,The Christmas Pledge,,8.047,/i9JBQ05hmxjKqQAdQoaE1K922tq.jpg,"[{'id': 209414, 'logo_path': None, 'name': 'James Temple Films', 'origin_country': ''}, {'id': 54632, 'logo_path': '/g5ZjMCwI8rbOd4cdxWXCb0IYCOm.png', 'name': 'Bridgestone Multimedia Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Christmas Pledge,False,0.0,0.0,,,
False,,,750.0,"[{'id': 35, 'name': 'Comédie'}]",,1181418.0,tt26454916,en,Never Alone For Christmas,,4.893,/bU9GY5B3rByAyEocq42LQenlgVd.jpg,"[{'id': 54881, 'logo_path': None, 'name': 'Copper Beech Productions', 'origin_country': 'US'}, {'id': 212325, 'logo_path': None, 'name': 'Wainwright Park Media', 'origin_country': ''}]",[],2023-11-01,0.0,96.0,[],Released,,Never Alone For Christmas,False,0.0,0.0,,,
False,/unaaQI7mTuXNo3q97mXHvmvHqVn.jpg,,0.0,"[{'id': 18, 'name': 'Drame'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,1175343.0,tt28657882,es,Temporada de huracanes,,153.929,/5wY5mqmwIu5XOhDBhoBY9SStjR8.jpg,"[{'id': 29608, 'logo_path': '/hfN4ipPEuJCU94gL8VOGIF0YixG.png', 'name': 'Woo Films', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2023-11-01,0.0,99.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Temporada de huracanes,False,7.4,6.0,,,
False,/hV2fuvlVpbdcqOsBb03xXMT9AcA.jpg,,0.0,"[{'id': 10770, 'name': 'Téléfilm'}, {'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}]",,1173912.0,tt29007820,en,Christmas at the Chalet,,8.309,/m9GivfCh53JVGQzCX868FtrWPQ0.jpg,"[{'id': 15645, 'logo_path': '/lUIW54MXFbB94IKiVzwTRu1R3UX.png', 'name': 'Reel One Entertainment', 'origin_country': 'CA'}, {'id': 140422, 'logo_path': '/bdzcN8jo9l77g5zKqPlxW3CkejM.png', 'name': 'Champlain Media', 'origin_country': 'CA'}, {'id': 160921, 'logo_path': None, 'name': 'CMW Horizon Productions', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-11-01,0.0,90.0,[],Released,,Christmas at the Chalet,False,0.0,0.0,,,
False,,,22000.0,"[{'id': 99, 'name': 'Documentaire'}]",,1163817.0,tt28638784,en,The Chaplain: MAJ Brenda Threatt,,4.866,/wHEAC7PxVwk8hVW3cplV8M17Rhp.jpg,"[{'id': 160168, 'logo_path': None, 'name': 'El Dorado Films', 'origin_country': ''}, {'id': 173486, 'logo_path': None, 'name': 'Veteran Documentary Corps', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,9.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Chaplain: MAJ Brenda Threatt,False,0.0,0.0,,,
False,/91filEUnx1IGL7ZzfXv6FiuyLuP.jpg,,0.0,"[{'id': 878, 'name': 'Science-Fiction'}, {'id': 35, 'name': 'Comédie'}]",,1161521.0,tt28513072,es,Jump!,,5.15,/bMhxg2s2PgEVROVryWAJ4TErHj1.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-11-01,0.0,0.0,[],Released,,Jump!,False,0.0,0.0,,,
False,,,22000.0,"[{'id': 99, 'name': 'Documentaire'}]",,1158017.0,tt28517181,en,Buffalo Soldiers:  George Jordan and the Indian Wars,,4.54,/jVeHf055nejcHMWkRT0qxtyZG2q.jpg,"[{'id': 160168, 'logo_path': None, 'name': 'El Dorado Films', 'origin_country': ''}, {'id': 173486, 'logo_path': None, 'name': 'Veteran Documentary Corps', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,8.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Buffalo Soldiers:  George Jordan and the Indian Wars,False,0.0,0.0,,,
False,,,22000.0,"[{'id': 99, 'name': 'Documentaire'}]",,1158013.0,tt28468668,en,Conte: Transitioning Politics,,5.392,/pFJV6c1UB3SxqnDTwBXTH4fvt0O.jpg,"[{'id': 160168, 'logo_path': None, 'name': 'El Dorado Films', 'origin_country': ''}, {'id': 173486, 'logo_path': None, 'name': 'Veteran Documentary Corps', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-11-01,0.0,23.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Conte: Transitioning Politics,False,0.0,0.0,,,
False,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystère'}, {'id': 18, 'name': 'Drame'}]",,1155257.0,tt20836144,zh,拯救嫌疑人,,10.318,/2rCapRg9DJxQWiYxXmRd40dj5qT.jpg,[],[],2023-11-01,0.0,0.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,拯救嫌疑人,False,0.0,0.0,,,
False,,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1140529.0,tt28633022,pt,Você Me Entende?,,4.032,/lLXmjhXYDmuRW897mGKLiN8YwD4.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2023-11-01,0.0,10.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Você Me Entende?,False,0.0,0.0,,,
False,/nPPWJVoTvk0R3E55NehaZ7K0srh.jpg,,0.0,"[{'id': 35, 'name': 'Comédie'}]",,1138248.0,tt27672387,es,Saben aquell,,11.396,/hN7QB61kOSXN1B2BZ1vo7WA9SmD.jpg,"[{'id': 2875, 'logo_path': '/3fNapBvM3EHlyL9TxdP5qEOUNeN.png', 'name': 'Ikiru Films', 'origin_country': 'ES'}, {'id': 113812, 'logo_path': '/n6SBbqa2mu8YLm6dIhxjDaWWZM7.png', 'name': 'La Terraza Films', 'origin_country': 'ES'}, {'id': 29566, 'logo_path': '/wHbtRtUnXGNzX0riQIpq1fcgueq.png', 'name': 'Atresmedia', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2023-11-01,0.0,109.0,"[{'english_name': 'Catalan', 'iso_639_1': 'ca', 'name': 'Català'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Saben aquell,False,8.0,1.0,,,
False,,,0.0,"[{'id': 99, 'name': 'Documentaire'}]",,1137718.0,tt26731096,es,Hay una puerta ahí,,4.448,/6UGaECGaKjudnViAGzWhC27Firg.jpg,"[{'id': 201771, 'logo_path': None, 'name': 'Mueca Films', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'UY', 'name': 'Uruguay'}]",2023-11-01,0.0,79.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Hay una puerta ahí,False,0.0,0.0,,,
False,/yrsu3txYWdP3Uz8r0fbJJpeSt3c.jpg,,0.0,"[{'id': 10770, 'name': 'Téléfilm'}, {'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}]",,1134596.0,tt27728751,en,Christmas Casanova,,7.531,/IxRC02vOK7V5iUNtWWkXIlr9tU.jpg,"[{'id': 144112, 'logo_path': None, 'name': 'CME Autum Productions', 'origin_country': 'CA'}, {'id': 140422, 'logo_path': '/bdzcN8jo9l77g5zKqPlxW3CkejM.png', 'name': 'Champlain Media', 'origin_country': 'CA'}, {'id': 15645, 'logo_path': '/lUIW54MXFbB94IKiVzwTRu1R3UX.png', 'name': 'Reel One Entertainment', 'origin_country': 'CA'}, {'id': 114338, 'logo_path': '/iApSXPfwHZdtt3sR2y5VDoS2BRK.png', 'name': 'Ontario Creates', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-11-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Christmas Casanova,False,0.0,0.0,,,
False,/ijzAP6Q1uwXLaONrqPpVdLQ9Erb.jpg,,0.0,"[{'id': 10770, 'name': 'Téléfilm'}, {'id': 35, 'name': 'Comédie'}, {'id': 10749, 'name': 'Romance'}]",,1131992.0,tt27773299,en,The Fabric of Christmas,,11.183,/5Rj6a5AMp9fgB21NoAkepOGgQcx.jpg,"[{'id': 144112, 'logo_path': None, 'name': 'CME Autum Productions', 'origin_country': 'CA'}, {'id': 140422, 'logo_path': '/bdzcN8jo9l77g5zKqPlxW3CkejM.png', 'name': 'Champlain Media', 'origin_country': 'CA'}, {'id': 15645, 'logo_path': '/lUIW54MXFbB94IKiVzwTRu1R3UX.png', 'name': 'Reel One Entertainment', 'origin_country': 'CA'}, {'id': 114338, 'logo_path': '/iApSXPfwHZdtt3sR2y5VDoS2BRK.png', 'name': 'Ontario Creates', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2023-11-01,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Fabric of Christmas,False,0.0,0.0,,,
